timestamp,engine_id,model_id,mission_id,altitude,ambient_temp,rpm,throttle,cht,egt,oil_pressure,oil_temp,fuel_flow,vibration_rms,battery_voltage,alternator_current,injection_timing,mission_phase,fault_label,fault_active,fault_severity,data_quality,sensor_status,simulation_seed,health_index,rul,cht_residual,egt_residual,oil_pressure_residual,fuel_flow_residual,rpm_residual,vibration_rms_residual
2026-01-01T00:00:10Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,27.19306307304413,14.612941522310999,2119.578202684402,0.8088148138650618,103.73851553997233,837.3420341737021,93.72721524791189,65.53404164447939,41.549446385332146,0.9772101194777538,27.926553770193433,20.8870154537752,30.52738668629317,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.42,3600.0,-1.580148,-2.404391,0.184734,0.160222,6.033438,0.132048
2026-01-01T00:00:11Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,30.95712274907131,14.67944772459234,2129.0033581819234,0.8089609915870656,106.31021005392485,844.7691291164886,94.11822047793788,65.68989381864459,41.64821730376349,0.7792888308071246,27.898695580195135,21.419723197588134,31.184464090466196,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.22,3600.0,0.145184,3.511321,0.117314,0.008049,-1.211406,-0.074139
2026-01-01T00:00:12Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,33.52874511554266,14.930744259986792,2141.495352223789,0.808741223578277,105.92422267498392,841.0486062899456,95.3650479684688,66.06132699734991,41.988653944252086,0.8208034454687305,27.961779995290268,21.751409963102567,30.952410774001862,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.06,3600.0,-1.038879,-1.47403,1.019105,0.17246,-1.266215,-0.038769
2026-01-01T00:00:13Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,36.04996732190796,14.667059623463368,2158.3810549125346,0.8111270700763555,106.15175342172765,840.5647036405556,94.76727467428437,68.97128704138072,42.13582203582587,0.8615184212479187,27.940950252298197,22.188029720098037,31.053702210479024,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.0,3600.0,-1.301623,-3.107811,0.134118,0.074188,5.175374,-0.004024
2026-01-01T00:00:14Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,38.27249804263828,14.913165528731206,2166.391202686838,0.816034474946955,108.45853843729334,841.6022698889719,94.29755081982364,69.8401078266216,42.387010750464064,0.8631569810932981,27.918149331733566,22.36456518883041,30.890699768047075,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.02,3600.0,-0.258218,-4.242071,-0.606395,-0.008919,3.338619,-0.008901
2026-01-01T00:00:15Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,40.324576138232935,14.825665685870023,2167.1350048306,0.8138786451554487,108.4140435754367,846.7301159383065,95.72554095658313,69.26336139052388,42.45639149506952,0.7825581571397334,27.934696876780837,21.779851741781513,30.9031111449057,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.94,3600.0,-0.279793,0.882732,0.640016,0.044623,-2.520445,-0.092118
2026-01-01T00:00:16Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,43.12721589405132,14.660992595005988,2181.581552690771,0.8121620293793358,109.01998704416955,845.081667439045,95.08972856712977,70.73365912308945,42.56656210698588,0.9379705875434637,27.93303310460461,21.913020528297466,31.076373190649377,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.83,3600.0,0.46651,-0.601463,-0.114068,0.154547,7.625331,0.061672
2026-01-01T00:00:17Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,47.585967409129054,14.719541559323613,2171.9143352402475,0.8159217203039966,109.59058201705973,854.0613968444635,96.20096899808848,69.79999362737527,42.62013856637228,0.8144403671368533,27.917695918552496,22.291973334494827,31.310928727183757,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.68,3600.0,0.281604,7.050473,0.868125,-0.012401,-6.73453,-0.065489
2026-01-01T00:00:18Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,48.9063742433846,14.576878033989832,2168.0957508161305,0.8163413348255769,108.19613719041426,846.0464142923016,95.06139893549286,71.041529579306,42.624830120512065,0.8164321507228475,28.028257704875575,21.876277530441683,30.982651855536034,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.51,3600.0,-1.197575,-1.237985,-0.373576,-0.080004,-14.266981,-0.065514
2026-01-01T00:00:19Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,55.53314807025975,15.092704519830505,2178.005498265438,0.8168560946790165,110.28166728242107,852.8409401585659,95.0965920930557,71.46538307163569,42.862102171431026,0.9038983224891464,27.92954125298874,22.279749646770707,30.95578965654023,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.44,3600.0,-0.013075,4.621986,-0.419061,0.084191,-7.290965,0.020232
2026-01-01T00:00:20Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,55.198294939593566,14.598930765387546,2190.4993207603693,0.8174078640808805,110.69355438920066,851.2740445612516,95.68398181460789,72.48408210987485,42.89793954002499,0.886017410633188,27.91702421227435,22.466289636932185,31.16056420884676,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.49,3600.0,0.836205,3.222452,0.100892,0.063407,2.750583,0.00094
2026-01-01T00:00:21Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,61.47308579672923,14.85683656870462,2193.929506487583,0.817918330025055,108.864102165552,852.1857818107096,95.79702311835761,73.06645186609465,42.86490231675027,0.9292722743467753,27.965209861482506,22.08513702474533,31.11625363781525,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.53,3600.0,-1.480194,3.54088,0.159538,-0.028227,4.202774,0.042958
2026-01-01T00:00:22Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,61.506686917645894,14.610647797531215,2191.299706210951,0.8201633938342385,110.20234515930835,849.6704075373354,96.39915626191528,70.91477150448131,43.02681230282814,0.8968860767237482,27.959903365262686,22.350184322147996,30.93430530553097,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.63,3600.0,-0.262794,0.565823,0.69596,0.01119,-0.816523,0.008627
2026-01-01T00:00:23Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,64.38088211446006,14.84382475434685,2184.543143763984,0.8230239523236926,110.31496033677877,849.449419701712,95.31640044413916,73.21776566174778,43.18791199607392,0.9164779900148702,28.018298461794746,22.855870637820964,31.27375258201693,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.74,3600.0,-0.883716,-0.802561,-0.466698,0.013461,-10.478613,0.025774
2026-01-01T00:00:24Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,69.28256845591837,14.632515640477411,2202.873678639642,0.8216290803151529,111.03499579281431,848.035083913425,96.2849512091244,72.87612309737261,43.22380169781982,0.882926375583555,27.99673122842143,22.7668227730331,31.490488785270983,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,90.91,3600.0,0.075595,-1.86853,0.45816,0.072824,6.263099,-0.008178
2026-01-01T00:00:25Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,70.54060648115241,14.312805072763124,2198.3019596146414,0.8208041337629586,110.47690242449984,854.5776421176297,96.17308259008952,73.63153733425831,43.18153010532907,0.8941762139671756,27.90204329300037,22.37764180928077,31.273259792894134,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.13,3600.0,-0.120795,5.095858,0.322525,0.048194,0.827147,0.002893
2026-01-01T00:00:26Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,73.95519027638225,14.621869776389222,2184.3448108982952,0.8246828075321346,111.44330850362445,851.8571027159717,96.6578498868513,72.7942918279341,43.271282564025576,0.9204478811692827,27.888227484001625,23.058062753970585,31.29044747185025,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.3,3600.0,-0.058707,0.979803,0.748437,-0.050809,-15.270201,0.026758
2026-01-01T00:00:27Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,76.2698759787651,14.42685845077173,2207.6327641277085,0.8271369431119782,111.84904701804851,851.7018030310142,96.09490596087026,74.1130802840908,43.361471324860574,0.8881199411362919,27.96758305391922,22.95067000304141,31.084897989538394,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.52,3600.0,0.109177,0.227008,0.115018,-0.098297,5.455021,-0.007709
2026-01-01T00:00:28Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,77.59026423229841,14.716662776593289,2198.2377271636838,0.8242814258913453,112.00421328390509,853.7535010503011,96.01981995605003,76.253729768256,43.48469326378397,0.9339692650719114,27.975145523590886,23.38382563257502,31.221197982307007,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.67,3600.0,0.257334,2.555043,0.017874,0.123088,-4.742112,0.038664
2026-01-01T00:00:29Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,77.55027211745579,14.717027043116461,2201.7102183905095,0.827067612740538,113.63728682507202,847.2440285346819,95.49189689985043,74.02023514245666,43.44814786661713,0.9169579932313975,27.974664821597756,22.80274235824892,31.048206662996428,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.81,3600.0,1.487048,-4.729996,-0.557068,-0.047982,-2.97942,0.019862
2026-01-01T00:00:30Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,79.86817817838438,14.466486371141892,2203.0561531489575,0.8286965493212111,113.04017563486082,852.4566543536703,96.43692098649085,75.81495675205599,43.58977958869583,0.8665383155441475,27.947216245894808,22.81286939723728,31.391240619338237,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.94,3600.0,0.832479,0.181141,0.335439,-0.002297,-3.543175,-0.032097
2026-01-01T00:00:31Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,85.52049935277425,14.518452866137595,2205.9217383816317,0.8284686193690475,113.3981614639359,846.8268551435406,95.55060922530492,74.58213083239617,43.47990002898654,0.8687914606095177,27.985071496474347,22.702087197810087,31.305786773455793,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.03,3600.0,1.031645,-5.608532,-0.586122,-0.131265,-1.959403,-0.030487
2026-01-01T00:00:32Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,90.52271513395507,14.621375142062377,2208.707050204921,0.8323368014087685,112.63129847177657,850.3995828639407,95.90527277458067,74.78979491560204,43.6284021841366,0.8842602725501614,27.98792337366113,23.33730962109671,31.076685291914565,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.12,3600.0,-0.471744,-3.268827,-0.298272,-0.179204,-1.603683,-0.017601
2026-01-01T00:00:33Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,92.25590786905654,14.248085075793037,2213.9103515646307,0.8302933822541801,110.32285994476403,855.6797393315335,95.93890515773424,75.78634052727847,43.67916371706943,0.8719807051497608,27.97357560396642,22.797696073112963,31.341158803913558,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.2,3600.0,-2.233995,2.746509,-0.29258,-0.065751,2.583616,-0.029739
2026-01-01T00:00:34Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,94.98732722533771,14.584210359440336,2209.5752639967714,0.82852776584779,114.28180899803135,852.4881214901945,96.7508726940124,76.74471746252003,43.79706539401377,0.9181669707504743,28.035176041143814,23.510859816195477,31.310078076910163,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.29,3600.0,1.558909,-0.407618,0.518361,0.116813,-1.788787,0.016984
2026-01-01T00:00:35Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,97.46250811219782,14.529491579175513,2207.4353931536634,0.833073548152644,113.05215206186412,854.6307612538061,95.91224709785622,75.2342465887023,43.74209654117725,0.8532356179720351,27.939460650701992,22.83304134237966,31.59804029101909,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.31,3600.0,-0.268219,0.581329,-0.369382,-0.148027,-5.714772,-0.050403
2026-01-01T00:00:36Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,101.65899005486096,14.205686332548755,2217.163801806506,0.8325191768606327,112.90749703230242,854.6061450911949,96.60369767522103,76.45235362033404,43.99182923320909,0.8531745894510893,27.958730703258,23.73349479777933,31.348682351589336,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.3,3600.0,-0.129218,0.876464,0.292381,0.10073,2.934114,-0.05088
2026-01-01T00:00:37Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,104.92759953768704,14.345672471170426,2220.1658976492395,0.8341456928704739,113.24713269143436,852.240086071867,96.556398206034,76.1619682387617,44.02945448192153,0.9544423098334245,27.973805827132864,22.901490752857125,31.391065200344936,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.25,3600.0,-0.231068,-2.150761,0.206157,0.047695,4.520767,0.049083
2026-01-01T00:00:38Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,105.09254597223594,14.45422095770866,2204.647954208639,0.8345139704489479,111.07223682905654,850.5719371345574,97.01410241536523,77.78226477584654,44.007884065163026,0.8390334736250964,27.84122925188369,22.85748204659774,31.693771692673984,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.11,3600.0,-2.615105,-4.117424,0.63035,-0.006854,-12.215757,-0.067074
2026-01-01T00:00:39Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,108.98565974052882,14.211897490425908,2222.0881276745204,0.8329891944051222,113.46557059121764,855.3722420917572,96.39915027740105,77.82041532712321,44.133287778496566,0.9377620422342983,27.932940097472933,23.323043787112308,31.582781132587762,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,92.02,3600.0,0.136081,1.214537,0.007973,0.168511,4.954403,0.031979
2026-01-01T00:00:40Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,109.655886831634,14.144623429420594,2229.545794002643,0.8366543490636469,115.86904985444231,854.1903754705552,97.13014135965285,77.37885402563347,44.1896895609065,0.9791407048642043,27.94666776354841,22.804542140790186,31.278881437380868,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.86,3600.0,2.087765,-0.883042,0.693856,0.054273,10.771776,0.071286
2026-01-01T00:00:41Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,114.56738981485361,14.024858361395145,2226.018713915479,0.8368854203277275,115.72844034575843,849.0615241639625,96.15884688511844,75.94508544445651,44.186245427982705,0.920914369274291,27.954632320942245,23.04406233564522,31.3300098598075,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.76,3600.0,1.914218,-6.098585,-0.312308,0.014679,5.97672,0.012274
2026-01-01T00:00:42Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,116.97174902759659,14.090386260375201,2227.8641660084845,0.8402142208296599,114.92925971789354,857.659957852143,96.68358410972417,79.21311109700349,44.292258087302386,0.8969918136250123,27.93232244667477,22.84361551482359,31.174935692053868,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.73,3600.0,0.517865,1.458408,0.150799,-0.048836,5.581058,-0.013942
2026-01-01T00:00:43Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,118.11124847459809,14.213009053863301,2226.6150083054554,0.8399170989319192,113.62617635162862,858.9586459063171,96.92029661869965,77.4460809224208,44.32001797280931,0.936531234269146,27.97064413284496,22.752100257610646,31.359126630538384,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.73,3600.0,-0.959139,2.556338,0.344337,-0.034711,2.761949,0.024878
2026-01-01T00:00:44Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,122.6152759403338,14.070601337582392,2226.961672369867,0.8378310957702252,116.55131939224883,860.2691230010723,96.51126833661378,77.9834703781697,44.27635414240797,0.8608581082042245,27.952035234869744,22.898170754880216,31.484199442783396,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.7,3600.0,2.281027,4.419035,-0.073142,-0.007545,2.801281,-0.050308
2026-01-01T00:00:45Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,127.99594479612199,14.011007792085605,2221.127589683823,0.8421375634032865,117.10188337762156,853.6892295154814,96.77428667662967,79.31012069017095,44.383649764353756,0.8562878385981696,27.947502959017175,23.096936527135565,31.506646130700382,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.6,3600.0,2.216679,-3.296915,0.138914,-0.108112,-4.88596,-0.057341
2026-01-01T00:00:46Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,128.14026735750906,13.903200135498125,2231.954113553696,0.8414375148178813,116.85762315127991,855.6919365206799,96.41304474277221,78.30461572601807,44.59038762607565,0.9351431017683467,27.897683841922607,23.447857507423326,31.237325798282246,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.56,3600.0,2.11086,-1.125242,-0.253421,0.109231,4.809914,0.021167
2026-01-01T00:00:47Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,130.90846972293798,13.93782872357903,2232.826324115444,0.8419053207099038,113.72708426043037,859.7854782600144,96.84554693452719,77.40095603755992,44.693591533095194,0.8961924663534162,27.967052271033864,23.400488269824567,31.307238617013887,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.57,3600.0,-1.194786,2.714024,0.15147,0.174132,4.678081,-0.018491
2026-01-01T00:00:48Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,134.04003777343323,14.053315481258624,2228.1759102180404,0.8471697297240511,114.23567597773919,851.368898559485,97.49899955577808,80.1638521781502,44.64416634333767,0.8299078562188258,27.95400858177407,23.267348265520607,31.379417116581973,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.42,3600.0,-1.604805,-7.29807,0.728167,-0.132368,-2.76345,-0.088023
2026-01-01T00:00:49Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,134.44102904822833,14.202211949149248,2236.083766092878,0.8423815591307319,116.69158535556598,864.2104083027609,96.88871804740823,77.78051942434081,44.72197761413927,0.9457964361049228,27.89786082282396,23.43596783618066,31.357054161994437,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.32,3600.0,1.261402,6.470829,0.111551,0.132214,4.91407,0.029354
2026-01-01T00:00:50Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,141.66062640832294,14.071096312151477,2245.44182498843,0.8440888149007323,116.7405232268826,859.6957261926309,96.45751056050219,78.28489443110888,44.86531837246892,0.9045841567372809,27.900068713648803,23.414852353978944,31.287979373667508,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.3,3600.0,1.10039,1.563874,-0.340118,0.184241,13.528075,-0.012905
2026-01-01T00:00:51Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,141.15315525867084,14.0669285012139,2223.1810310559244,0.8439909055435808,116.79849620913706,857.676618704607,95.73168145180163,78.86490653247664,44.87103338422802,0.8880759197252912,27.915733342929933,23.70436966718164,31.483465647396173,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.29,3600.0,1.157185,-0.470325,-1.080637,0.186647,-9.266913,-0.029649
2026-01-01T00:00:52Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,148.01834786847053,14.124139400919852,2239.1881110864397,0.847814292287931,117.42860834934248,861.2296074427366,97.4863164540385,77.81542297660384,44.890745528863256,0.8996867590580504,28.00069776092947,23.93668156999664,31.369958413179827,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.31,3600.0,1.089413,1.924409,0.624158,0.014807,4.92779,-0.020347
2026-01-01T00:00:53Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,146.58506163053258,14.090167139136026,2236.1070740699383,0.8509781813803539,113.63474789430286,857.504046114636,96.60816627539315,76.34431714360831,44.921285499633406,0.8811111106249224,27.961680463001173,23.854637039988127,31.409748103846507,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.3,3600.0,-3.152783,-2.713971,-0.326674,-0.118884,-0.796222,-0.041339
2026-01-01T00:00:54Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,148.45377941959327,14.016456818817971,2246.524469966694,0.8480480823677703,115.57383862644944,861.7225232437349,96.89776574987776,78.92258598471028,45.04057405342191,0.9549153589585464,27.928980303773415,23.5507362038589,31.42262774388289,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.3,3600.0,-0.850947,2.163771,-0.059868,0.10191,8.792336,0.033003
2026-01-01T00:00:55Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,150.9539413916216,13.772422752264141,2245.332991349598,0.85022402116149,115.62441874450955,860.2293663570966,97.54225905863078,76.48693359268943,45.013938953355044,0.8828585930392735,28.029489188527506,23.672788468078974,31.577054244025266,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.28,3600.0,-0.921413,0.262611,0.544747,-0.038061,6.15072,-0.04057
2026-01-01T00:00:56Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,153.8453141768662,13.82095850759831,2245.019587808509,0.8519684005137228,117.86281072604227,860.3135857246575,97.19699920116946,78.61121580065095,45.212803193321804,0.9617524761453329,27.906905589270597,22.9475191520504,31.619945275348197,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.27,3600.0,0.935733,-0.284576,0.151451,0.059446,4.090576,0.036793
2026-01-01T00:00:57Z,AE300_CLASS-SIM-01,AE300_CLASS,LONG_ENDURANCE_LOITER,160.11492097322625,13.817739880406332,2230.2178430026897,0.8529758474197923,118.55587753479601,866.2130426244081,97.34134290577964,78.21019603238695,45.1750047276568,0.9270016669307297,27.960388148257778,23.350903363487586,31.78472503859336,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.35,3600.0,1.344596,5.183183,0.250876,-0.054258,-12.344594,0.000776
